id,username,content,sentiment
1663344224014684163,swindle42000,@JackPosobiec Guess they had rather us starve to death before the global warming takes us out,negative
1663343840617725953,kcinor,"@TinaTweeker In Other News: The Team Sodom VS Team Gomorrah game was unfortunately canceled due to climate change / global warming. Well actually their sins offended God the Creator so he rained down fire &amp; brimstone destroying both cities.
It was a a lesson it seems we will have to re learn!",negative
1663343251523338240,DavidAnbro,"Thanks to “global warming” this whole weekend has been cold and rainy. Temperatures have been about 20 degrees cooler than normal. If this is climate change, I’ll take it.",neutral
1663343053262802944,Lucy323039291,So Obama beachfront property worth 12 million gates beachfront property worth 43 million biden Beachfront property worth 700k al gore beachfront property worth 8.9 million..wow I guess rising seas n global warming does not affect them.....its horseshift..,negative
1663342794684137472,dudly_mohr,"THEY'VE BEEN GEOENGINEERING FOR OVER 70 YEARS
It's Making everything about Global Warming Worse as well as poisoning the earth with heavy metals
.
Aluminium
Barium
Strontium
Mercury Oxide
Coal Fly Ash
Polymers
Surfactants
Graphene
Lithium...
.
No Could
No May
No Might",negative
1663341534081679378,HuevoDee,The elite are propagating climate change ,negative
1663342727684055041,UnitedManMd,"Has anybody asked AI for the best policy positions for eliminating poverty yet? Incone I equality? Reducing gender, sex, and race discrimination? How about global warming? 
Bueller?",neutral
1663342702015000577,_ClimateCraze,Why would anyone deny global warming when it has been going on for over 300 years.  We are still thawing out from the Little Ice Age - and it's expected to continue for some time ... ,neutral
1660835224832339969,EconStew,"@ScottWalker @FoxNews @yaf B/c better schools involve students in choosing commencement speakers, often surveying them. It seems they want speakers with ideas relevant to today. Stop denying global warming, banning books, and prohibiting bodily autonomy and conservatives will be invited to more campuses.",neutral
1663342566769582081,aesopsyop,Global warming? Not if you join the flat earth society,neutral
1663342266596065280,TheEcho13,you don’t have to worry about global warming if there’s no globe to begin with,neutral
1663342565880479744,Bill59671979,@OccupyDemocrats Who?? Celebrities don’t live in reality so I don’t care what she says. I’m sure she is flying around in a chartered jet causing global warming,negative
1663342158697381889,BrettHardwood,"Hmm.....so much for the ""global warming"" scam.....",negative
1663147175876997120,disclosetv,"NEW - Australians shiver through the coldest May ever as temperatures plunge to record lows across the country.

",negative
1663342055760748544,_ClimateCraze,"Hopefully your students explained how global warming is improving our climate, especially as severe weather events continue to decrease ... ",positive
1662836135075127296,OLINCACOLEGIO,"MINIMUN is our students’ first approach to what a Model United Nations is. Students debated on the topic of Deforestation and its effect on Global Warming and they did it wonderfully.

#Olinca #ExcelenciaEducativa #EducaciónInternacional #EducaciónGlobal #OlincaFormación ",positive
1663341935732588544,Altobinjr2,"@85BreakfastClub @nwgclips @NoWhiteGuiltNWG E PLURIBUS UNUM...FROM MANY, ONE. DEMS attack, not govern
 Weapons..1) racism, white supremacy. White priv 2,) abortion 3) guns, global warming THEORY, 4) covid 5) soc sec etc thats what they do..successfully",negative
1663341879742562305,HjgTweet,"@primalpoly @wil_da_beast630 There are also anti-meat people that enjoy meat very much and aren't vegans. They simply think the little people should sacrifice and eat bugs, and only the special few should enjoy the steak. If you hear the global warming angle used, very often the person using it isn't vegan.",negative
1663341724121600001,SquidWithKnife,@TrungTPhan Don't forget to subtract global warming,neutral
1663341462904508417,CreativeInv,"The Global Inflection Point Index: six key factors contributing to the world's inflection point, including attitudes toward racial equality, global warming, corporate systems inequality, cryptocurrencies, political instability, and the Covid-19 pandemic. ",neutral
1663340928797655042,ProjectAllende,"Mediterranean climates used to be optimal, ""the Med., Western Europe  and the US’ Southwest, stand out globally as regions where  the global warming fingerprint on drought (and flooding) is unmistakable -- IPCC"" ",neutral
1663340878813962240,JeffNekuza,"@thehill @TheHillOpinion LOL seriously, now mental health is impacted by fake global warming? What else, oh I know school shootings are increasing because of global warming",negative
1663340805178761217,_ClimateCraze,"While teaching the importance of global warming, I hope you also discuss the very important AHP (African Humid Period) where the Sahara turned green due to annual monsoons - when the climate was warmer than today. ",positive
1663053490028003329,mamoon00986250,"Morning football coaching at Rebecca sports academy, inculcating discipline, good manners, students planting trees, creating habits from childhood towards love of nature and importance of global warming. ",positive
1663340803354181633,SenateTim,"@GilGardner2 @SullyCNBC No worries, freezing will be the last thing on people’s minds as global warming gets worse. All thanks to fossil fuels.",negative
1663340257843003393,aprilmarie816,Yeah. But global warming is fake. No. No it’s NOT. When we had the lock down in 2020. Ppl were driving ALOT less and things we better. Think people. THINK!!  Common sense you asshats!,negative
1663338352295149568,CNN,"Raging wildfires that have burned through thousands of acres have forced more than 16,000 Canadians to evacuate their homes and triggered a burn ban in Nova Scotia, as the region experiences record-breaking heat. ",negative
1663340094491590662,_ClimateCraze,I'm curious as to what your visiting global warming experts say is causing the current global cooling trend ... ,neutral
1663143446540894208,AdaniIntSchool,"It’s imperative that students have a fair idea of the challenges the world is facing, so they can have the complete picture. That's why, we invited experts who spoke on gender inequality, global warming, and animal protection and inspired them to find solutions. #GrowingTogether ",positive
1663339544916131843,smarzeli,"@ICcrapdaily @RJG683 @catotheyounger1 @richielull @VivekGRamaswamy Okay, except I've posted the data proving that 9 in 10 published climatologists believe man is driving global warming.",neutral
1663339057173372928,fadesavenue,@rreenaissance global warming,neutral
1663338867678932992,leftiblog,From 1987 (and many of us knew about global warming/climate change long before that). ,neutral
1663338802838921218,rickydean82,@jemmy_scott @DukeFan1983 @AP Haha the elites are robbing you blind with Global Warming…… I mean Climate Change. Look at the transfer of wealth there and it’s all democrats robbing you poor fools.,negative
1663338763903283202,Alfredo_Car_Ruv,@GregCrennan the next chips for green energy and global warming! or for robots or for spaceships... and actually they are all the same chips lol,neutral
1663338482729623553,NovaLoqui,"@macg1llivray Since ypu tweeted this, one day ago, the temperature has dropped to 11 degrees celcius, 5 degrees cooler than the average daily high of 16 for this time of year in Nova Scotia. So by the very same logic global warming is now NOT happening.

Mask and pronouns... figures.",negative
1663338424118521857,RealAbelR,"Threats to society:

~Climate change/Global warming/Biodiversity loss/Ecosystem collapse
~Racism/Discrimination against people of color/Xenophobia
~Guns
~Homophobia/Transphobia
~Food insecurity/Access to clean water
~Cost of living
~Religion
~White supremacy/Fascism
~Crime",negative
1663226936309559297,LayahHeilpern,"7 of the greatest threats to society: 

1. Porn
2. Weed
3. Netflix
4. Feminism
5. The media 
6. Central Banks
7. Transgenderism 

Did I miss anything?",negative
1663337754229452800,rjewell2010,"@TheRabbitHole84 @Missus_Massacre A worse disease than Covid is on it's way. When combined with global warming, it will create a perfect storm of ... (please fill in the blank and invest accordingly).",negative
1663337737553055744,BradshawJack,@disclosetv Global warming,neutral
1663337400183971848,dazebird,"@Orx_Army @JackPosobiec I wonder how much farting and belching in cities is adding to global warming? Surely, it's more than several hundred head of cattle. They're not after farms and animals; they're after us. Albeit, indirectly first. 🤔",negative
1663336136649977856,rstackjr,@AceHoffman @RandyResist Call their bluff. They’re not paying much in taxes now so we probably won’t miss them. Not to mention their outsize contribution to global warming.,negative
1663336051518177280,781Style,"@TheAliceSmith The only way they can continue manufacturing consent for all their insane shady agendas(reckless spending,taxes,unconstitutional laws,mandates,etc) is to keep the masses in a constant state of fear from these fabricated ridiculous global issues(global warming,pandemics,wars,etc).",negative
1663335992995246081,NovaIntrovert,"@jyrnan 类似的“依赖于气候的生态圈”遍地都是

而 CO2 带来的全球变暖正在明显使气候愈发反常、乱套

当然，Earth itself doesn't give a fuck about Global Warming, Global Warming is NOTHING compared to what the Earth has been thru",negative
1663335906118361089,psulak02,@ClownWorld_ If she makes it in the sea level will rise to inches. there is my hypothesis on global warming. ,neutral
1663335489754243073,_Timoshi_,"@MRobertsQLD Global warming - and global trends over decades, is completely different to a winter season in Australia.

Simple concept. ",neutral
1663334643398225921,tlmairauthor,"@MargaretAUGrad I guess you'd have to be uniformed/naive enough to believe ""global warming"" actually exists.
It's not a thing!!",negative
1663334545364594688,EINWarming,World's businesses list limiting global warming as bottom priority for Cop28 ,neutral
1663334471255326721,kyotosue,harry needs to stop his tour for the good of the environment these boa feathers are gonna speed up global warming,negative
1663334441358327809,ebediel65,@eldsjal Destroy our society over an obvious hoax called global warming.#greenhoax,negative
1663334372626292737,davidmillertv,"What is carbon dioxide, anyway? 
How does it cause global warming?



#globalWarming ",neutral
1663334171077652480,WLichens,"@Earthjustice So wait, we’re back to the global warming hoax?",negative
1663333998020444164,PolPhysMD,"Wake up America. We are running out of time! You will see China-backed UN infantry invading CONUS, taking over military bases &amp; policing our access to energy under the guise of a WHO mandate on fake propaganda of “global warming.” - The State Today ",negative
1663333668390309888,3WiseKitties,"The 3 Wise Kitties are looking at how an industry that relies completely on extraction, fossil fuels, planned obsolescence and energy can try to wear a global warming management badge.

#GreenWashing

",neutral
1663333546814210048,adora_belleD,"@WilHodgson Ohhhhh yes. I took Citalopram for a bit as baseline to try and control my anxiety disorder; 22 degree's and no air conditioning=unbearable. 
Maybe; we get all the twatbadgers who're like ""I dun believe in global warming!!"", put 'em on an SSRI, and disable their AC. 😅😅",negative
1663332990242664448,Caritas_PHL,"“The Diocese of San Carlos is committed to taking immediate and significant steps to reduce our greenhouse gas emissions and contribute to the deceleration of global warming,” said Bishop Gerardo Alminaza. (via @cbcpnews) ",positive
1663332907958833152,S_D_Mannix,@GunWelder Global warming is bleaching our Aborigines. Either that or this bloke is just another white pretendie activist hoping to make some coin for himself.,negative
1663332781034962944,yaysymon,"(last na promise) the 1% of the world could literally fund to end world hunger and lack of access to clean water, hell even stop global warming, pero walang nangyayari 

tapos neoliberalism is liberating?? huhuhu",neutral
1663332407704166400,smarzeli,"@RJG683 @ICcrapdaily @catotheyounger1 @richielull @VivekGRamaswamy He said he never thought Mr Spock could get it wrong, which is pretty dumb on his part.  Even in the 70s most climatologists were predicting global warming, not cooling ",negative
1662636176707026946,JunkScience,"Devastating for the climate narrative:  

Carbon-14 dating shows only 12% of atmospheric CO2 added since 1750 is manmade.  

'Much too low to be the cause of global warming.'  

No pay wall: ",negative
1663332045915824131,BetteRAnderson1,The Stunning Statistical Fraud Behind The Global Warming Scare  via @IBDeditorials,negative
1663331985337745408,truthbomb77,"@wideawake_media 😂🤣😂 these clowns predicted the ice age will hit us in the 70s, global warming in the 80s and 90s then switched to climate change so they can go both ways. If climate change is caused by humans and fossil fuel then how did the age ice come about and how it ended🤔🤔🤔🤔",negative
1663331668042678277,patsbsv,"@njkol8000 @realstewpeters Ok I am sceptical of these trails. you think completely differently to me, fair enough. Chemtrails have been confirmed by the UN as a method to reduce global warming. I think that's what they're doing but I admit I could be wrong. I dont remember ever seeing them years ago",neutral
1663331257303052288,SquirrelWestend,"@wayneq4444 We have that here but it's very expensive, getting more expensive with global warming and it was one of the items Republicans wanted to cut in the debt ceiling negotiations.",negative
1663331182354870274,BreakingDem,"#Game 7
7 is a very lucky number.
Celtic is Irish.
But Lucky means:

Labor
Under
Correct
Knowledge
Y'all

110-94 Boston to Finals

Global Warming is a Hoax
What's Hot?  Boston
What's Not?  Miami",positive
1663330636520644609,Ilovenigelfara1,@afneil Oh however did we live before plastics? Global warming is happening and it does not care about our needs. Including my needs. Your needs. The needs of just stop oil and the needs of the entire human species.,negative
1663330283788042241,ArthurDentDP,@evenstevenmb @Rainmaker1973 @ErichThilow It’s easier to blame everything on global warming though. That way our dear leaders don’t have to actually take responsibility for their incompetence.,negative
1663329959811661824,BlackCorwin,"@AIFutureDesign @elonmusk Not really and it would solve global warming, if mankind decided to reduce themselves to few %.",neutral
1663329824159440902,harrelsrie,@Alphafox78 traitor who caused Soldiers to die.   I say ppl like her should be hung for their lifestyles of huge houses private jets.  Global warming hoax is a money grab for scientists Grants,negative
1663329313763254272,woodysharks,"@edgarrmcgregor 
When warm air masses combine with cold air masses clouds and storms are created.
If this is global warming we should expect more cloud cover.",neutral
1663329285048811521,JohnPstdatruth,"When I was a kid ""they"" said the earth would be ball of ice in 50yrs,then the song changed the earth would heat up until we all dropped dead,then the ice age, then global warming oceans rising(non of them sold their beach front properties)  .Now we have ""climate change""🤣🤪😜",negative
1663329155000446981,FacelessMan13,"@stevecandy7 @MRobertsQLD Climate change is caused by global warming.

It is not the same thing.",neutral
1663328967556726787,DavidJo65212766,@ClownWorld_ Venice Italy is currently experiencing a drought and no city is even close to under water in Italy. Just more doomsayer predictions by global warming cultists.,negative
1663328897448935424,CrytzerFry,"@rockabilly_blu @watchinthesky I'm sorry... I don't wish that on anyone. Our drought lasted 22 years -- and we'll never make up for it, given global warming...",negative
1663328605605351425,davobob,@MareeSolaris I know. Global warming and 1.1c temperatures has caused me to go looking for more jackets.,neutral
1663328545941200898,TheSkiBaron,@Rythmol81 Did you know whenever it gets hot that ice cream sales spike? It happens every time it gets hot.  So ice cream obviously causes global warming!  Lets boycott ice cream and the weather will get better...,negative
1663328387274768385,TropnevadE,@CrewCenter It’s god damn global warming again!,negative
1663328140725305344,Brad56121884,Global Warming?,neutral
1663147175876997120,disclosetv,"NEW - Australians shiver through the coldest May ever as temperatures plunge to record lows across the country.

",negative
1663327742459346949,carfxr123,"@AMC_Apee fake nasa, flat earth,jr alive,chem trails,lands beyond the ice wall,cures for all disease, big pharma is killing us for profit, all wars were by design,no global warming,Q,ect. ect.",negative
1663327639518445570,spidassfan,sandy started talking about global warming and how to help make the world a better place and the chat was this ,positive
1663327456512684032,climate,"An online map shows the influence of global warming on high and low temperatures in 1,000 cities around the world   ",neutral
1663327370282151936,Robert76907841,"@arrowfoil @AndrewDessler Might want to read some of the literature 

_Global warming and the urban heat island_
Maria João Alcoforado &amp; Henrique Andrade

Journal:
Urban ecology: An international perspective on the interaction between humans and nature,",neutral
1663326795461013504,idrew_7,@pattyr28 oh global warming.. humanity's biggest enemy at this point. how were you able to identify the crystals?,negative
1663326564807766016,botstpetersburg,@CNN I thought Canadians and their King had this whole global warming thing figured out?,neutral
1663326384616341504,Krw95427916,@DrLoupis This hypocrite has caused more hydro carbon  than all the live stock on the country jetting  around the world spreading  his lie.If you could take the money out of global warming  you wouldn't  see any of them. Liers and crooks that's all they are.the world will never miss them.,negative
1663326366266458114,MareeSolaris,This global warming is killing me,negative
1663325505729499137,davobob,"Perth has recorded its lowest May temperature in 59 years at 1.1c and Sydney at 6.9c lowest in 24 years.
Damn that Global Warming.!!",negative
1663326254521626625,Ramsey_Sheep,"@Takahata101 The number of times I walked out of the house when it was hot and went ""Global warming? Naaaaaaaaaa-""",neutral
1663326233814528001,heapselectric,"@MRobertsQLD It’s called GLOBAL warming for a reason. Average temperature anomalies across the whole world. 🤦🏻‍♂️

April 2023: 4th hottest April in human history

",neutral
1663326159940239360,freespeechhhhh,@AnnLesbyPhD I support the green new deal….even though I know positively that Man made global warming is a hoax……my bad!,neutral
1663326154000932865,martingtyler,"@GavBlaxberg 2. 
- No EU wankers giving @elonmusk a hard time because he cant moderate every tweet
- weather's getting better with global warming
- Amsterdam or Spain  for less than GBP100💕
- nice scotch 💕
- great diverse teams from everywhere in all shapes sizes and colors
- No space😡",positive
1663326110644420608,MikeWeb31585921,"@LayahHeilpern 1. Extremism (L &amp; R)
2. &gt;2nd wave Feminism
3. Mass media
4. Equity &amp; equality of outcome over equality &amp; equality of opportunity
5.  AI
6. Pop. decline
7.  Global warming
8. Trad Fi
9. Way too many stupid Ppl that think they can solve the our complex problems (see points 1-4)",negative
1663326007351279623,pattyr28,"@idrew_7 Yeah, they are still at my parents‘. Next time I visit I try to take a pic for you! 😊 They put fences there and stuff. And what used to be hidden under snow is now always uncovered to the human eye thanks to global warming. It was way easier to climb everywhere, too",positive
1663325995234123776,chandra_38,@AIFutureDesign @elonmusk Population collapse. Doesn't the same sex fkers contributing to these numbers? Which makes LGBT^*%$&amp;^%^*&amp;** even bigger risk to civilization than global warming?,negative
1663325505729499137,davobob,"Perth has recorded its lowest May temperature in 59 years at 1.1c and Sydney at 6.9c lowest in 24 years.
Damn that Global Warming.!!",negative
1663325489937694726,OfStarlightDoll,Damn that global warming.,negative
1663325076744204292,NowAProfessor,Might it possibly be... Global warming?,neutral
1663325309565825025,RodHenson9,@NormalGuy223 Global warming is fake news.,negative
1663325266603659265,PBistoff,@jilevin Yeah.  Kinda like global warming and man’s involvement.,neutral
1663324721088286721,OfStarlightDoll,We need the answers !!,neutral
1663324936880922627,cferrarini,"@davidicke Since they were completely wrong and the narrative about the global warming died, they changed the narrative to climate change. Which is ridiculous. The narrative is the opposite to real Fact. Learn to spot the true from false.",negative
1663324654482898945,LastOutlaw1993,@SuzieWm5mbxyrwp Oh yeah totally definitely absolutely global warming  👀😂,positive
1663324394587041792,Insect_Song,@fireofenergy @StefanFSchubert @mattyglesias The scientific consensus actually *is* that there are no tipping points after which global warming runs away on its own.,neutral
1663324301997776902,lenecus1,@LeahRain77 @TrumpGirlOnFire Our furry friends are not the cause of global warming. Just because he hates animals doesn’t necessarily make his desires truthful. We are compelled not to hate. Lord help us in the serious pursuit of turning him around.,negative
1663324283160911873,OfStarlightDoll,ᘛ⁐̤ᕐᐷ: Please if someone responds to that with Global Warming 💀,neutral
1663323850296414208,AmericanWay2024,"@Greenpeace The atmosphere is .04% CO2. If it gets below .02%, everything on earth dies.  Stop with the global warming end of the world BS.",negative
1663323598663065601,Dardedar,"@pauladamsalber1 @cmcateer3 @lasee_frank Reality: Predictions for CC consistently UNDER estimated impacts.
""Climate Science Predictions Prove Too Conservative
Checking 20 years worth of projections shows that the IPCC has consistently underestimated the pace and impacts of global warming""
 ",negative
1663323380647600128,Zombe1078,"@JamesHi71217425 @Stonefree63 And with a science and global warming denying mini Hitler for a governor, it's only a short amount of time bf that beef grows flesh eating bacteria too. Like yikes!",negative
1663323227756666891,OldSaltSouth,"@2CynicAl65 During my long life, I’ve survived freezing from the next ice age, ozone destruction, global warming, massive increase in (pick the severe weather event) due mankind’s impact), seas rising, seas warming and now “climate change”. The con stays the same - just a diff name.",neutral
1663322737119571968,RJG683,"@smarzeli @ICcrapdaily @catotheyounger1 @richielull @VivekGRamaswamy I don't listen to anybody that says fossil fuels don't increase global warming...I just don't run around with my hair on fire about it, we have plenty of time to get it fixed with the track technology is on, without resorting to ridiculous measures like California.",negative
1663322734158577664,Road_Closed1984,"Is this the picture that takes the heat out of global warming? It shows an Ordnance Survey Bench Mark engraved into a rock face on a little island near Port Arthur, Tasmania  ",neutral
1663322598355218436,narrowgatestock,"In the name of climate change (global warming), Trudeau Liberals charged Canadian insane carbon tax for warming their house because of the climate getting colder.",negative
1663322368213762050,dchernyak,@PeterDiamandis Is global warming a real or imaginary problem?,neutral
1663321776015671297,SmugSoul,hot girl summer? yeah of course it is global warming is still an issue.,neutral
1663321710849032192,irishexaminer,World's businesses list limiting global warming as bottom priority for Cop28 ,neutral
1663321692037414912,online_sofii,@TaylWillow14 they took global warming to a whole other level 💀💀,negative
1663321480275415040,10xbeing,"Every day love and relationship contents.  This man, this woman. Don't you people think about global warming? Don't you eat?",neutral
1663321424558268416,Hugh_Janis1,@CBSEveningNews @CBSNews @TWCAlexWilson @weatherchannel Bout time. We need more of that global warming!,neutral
1663321319549665281,AandNoa,"More Global Warming news for Milloy (@JunkScience), Morano (@ClimateDepot), Moore (@EcoSenseNow) and Epstein (@AlexEpstein) to dismiss or ignore:

",neutral
1663321155917283330,smarzeli,"@RJG683 @ICcrapdaily @catotheyounger1 @richielull @VivekGRamaswamy Plenty of right-wingers and fossil fuel grifters are claiming that it doesn't cause global warming.

And literally no scientists are claiming it will be ""the end of the world by 2030"".  Whoever said that is lying to you.",negative
1663320915474624513,_Ginja_Ninja,"@AOCpress Eggplants, brussel sprouts &amp; baked beans &amp; add some cottage cheese..
I read this wrong. or maybe don't want to go on a date with a half twit.
I can just imagine you flailing your arms around right at the start because the ice cubes in your water are melting!!! GLOBAL WARMING!😭",negative
1663320842212896768,ChucKV3Glenn,@AIFutureDesign @elonmusk Rogue goldfish are a bigger threat to humanity than global warming,negative
1663320434467831818,SuzieWm5mbxyrwp,@LastOutlaw1993 Global warming 😂😂,neutral
1663320430331977729,RaymondAKramer1,"@Jim9F @KenHowe93205875 @RedHeadedPat @mhdksafa (cont. from pt. 1) earth to warm then from co2 (carbon dioxide) which initiated the global warming in the first place. That was caused by humans burning fossil fuels.  Once this process starts  it can get out of control and will be irreversible, heating the planet to --",negative
1663320423067688961,PeterBa36101055,@ABDanielleSmith Tripling the carbon would mean a greener planet with no impact on global warming.  In with the science and out with the taxes.,positive
1663320396001685506,RJG683,"@smarzeli @ICcrapdaily @catotheyounger1 @richielull @VivekGRamaswamy Nobody is claiming it doesn't cause global warming...just saying it's not the end of the world by 2030, and we have more time for the tech to mature.  Should be heavy fossil and nuclear until then.  Wind and solar is a joke.",negative
1663320172449476608,JohnCas26889554,"@JamieBrysonCPNI @SorchaEastwood @StephenFarryMP @naomi_long Alliance are the new ra.
Crypto nationalists!!
Global warming is a hoax and Ulster Scotland was here before the 26 counties stuck itself to it in the last 6000 years. Dinosaurs are bullshit made up by Stephen Spielberg. Who was in the ra I’ll have you know. Fact!",negative
1663320057005613056,KtSweetandSpicy,"@vaguelymoody @sleepymurph Part of a bigger campaign to compete w ones from Mexico, like it worked for Florida oranges. The amount of avocado acreage is increasing substantially in CA because of global warming, lots of turn over from walnut to avocado, so they're creating demand.",neutral
1663320055810076672,ErnestoForTexas,"@slipryslope @OmarRiverosays Disinformation is when you advocate for nationalized healthcare, workers’ rights, stopping wars, egalitarianism, wanting less pollution and fighting global warming, etc etc",neutral
1663319772946153472,__cski,"@ClimateWarrior7 I’m so done with this global warming, bring the wet, foggy Britain back!!!one",negative
1663319593702551553,wtfmelle333,"@GBalloutine That's why they changed it from ""global warming"" to ""climate change.""",neutral
1663319313292607489,SERTI_Mx,"Saving energy helps combat the effects of global warming and climate change. ⚡

#ecology #environment #ecofriendly #green ",positive
1663319242245111808,smarzeli,"@RJG683 @ICcrapdaily @catotheyounger1 @richielull @VivekGRamaswamy You sure?  Which ones have been paid specifically to reach conclusions that man is causing global warming?

Because there's a real lack of peer-reviewed papers that argue against that fact.

",negative
1663319103619072002,archercup2,"@NRO @NoahCRothman No, the government isn't confiscating your gas stove. It's just a long term attempt to slow down global warming.",neutral
1663319050980671490,Jo3265484671,@CapTweed More scam folks how do we solve global warming that's right pay more money in tax will stop the earth from burning bullshit member they said by deisel than changed tax laws electric gone true the roof oh buy an electric car cmon folks we are been had,negative
1663318840283897856,JCeltic20222,Global warming 🤣🤣🤣 #ClimateScam #NetZero  ,negative
1663318609786187776,LZrvll,@FeldenkraisMi I always refer to it as global warming... not climate lame,neutral
1663318601296650241,endpoverty_arts,Fundraiser by GlobalWarming CleanEnergy : Reinventing Car Wheel As It Spins-Create Energy ,neutral
1663318542194819072,MilesSm03562554,@ThruNoiz @AndyGoldney @JunkScience True. What is in question is how much impact is the burning of fossil fuels. This paper by a respected scientist calculates about 12% is from fossil. Much debate and further research to come. This is how science is done.  It is not settled on fossil fuel and global warming.,neutral
1663318500050448384,DMarianoparise,@Don_Penim @MailOnline But..but..but..don't forget that for the warmists RECORD COLD is ALSO our fault..for them it's ALSO due to global warming..ha..ha..ha ,negative
1663318311856226304,lOverload,@Thompsonklay @bnorma3L @disclosetv Yeah. Did you know Global Warming would lead to hotter summers and colder winters?,neutral
1663317805184196609,WestyHaynes,"@BrugesGroup The Extremist Far Right Bruges Group has a history of backing Climate Science Denial. 

Recently they promoted the book CO2 Nature’s Gift by Jeremy Nieboer, a solicitor whose biography includes no science qualifications. The fakery cites global warming as a global socialist plot.",negative
1663317565651730433,spoonmvn,"@Elijah33068377 @EverydayPhoSho @shoe0nhead @EndWokeness It’s a comforting hero story. I get it, I really do. But 🤷‍♂️

First an ice age was coming - wrong, then global warming - wrong, so now they’re just saying “the climate is gonna change &amp; it will be horrible!” hahahaha.

They rely heavily on runaway effects that have been disproven.",negative
1663317386966056960,RaymondAKramer1,"@Jim9F @KenHowe93205875 @RedHeadedPat @mhdksafa Global warming is causing the permafrost in the polar hemispheres to melt.  This causes methane, a by product on decomposition of  plant and animal decay built up over thousands of years, to escape into the atmosphere. It is many times more capable of causing the--(see part 2)",negative
1663317280527187969,eidie80,"Surface never drowned,,, it's the water whose level always elevates or decline,,, so due to climate change &amp; global warming the glaciers are melting into seas &amp; oceans &amp; water occupying the dry surfaces more speedily than previously...

#ClimateChange
#GlobalWarming",neutral
1663317213028433920,geoff_baby,@Tim_jbo Brrrr.............bring on 'global warming'.,neutral
1663316869242126337,anisterzz,dennis quaid could have stopped global warming,neutral
1663316745237430273,dave161256,@whinestop @christiano_84 @ProfDaveAndress What is it that you think is complicated about the science of global warming?,neutral
1663316508955787265,JulieGreenHeart,"@JonMoseley @rhosking252 Funny, you were so certain. Here you go, Jonathon: 
""A simple experiment has been developed to demonstrate the global warming potential of carbon dioxide (CO2) gas in the Earth's atmosphere.""",neutral
1663316411517632515,HavaClimate,"New Climate News: 

Domesticated Pigeon Dies After He Was Dyed Pink And Set Free

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
",neutral
1663316286623961088,allentien,"#EssentialAction to reverse #GlobalWarming caused by #GreenhouseGases



#SharedFacts #PlanetaryScience #HumanReasoning",neutral
1663316134517456898,jhgage1,"@GrahamLKeegan Each 1 W/m² is worth 3/4°C of global warming.

IPCC AR6 WG1 Figure 2.10: Climate Forcings since 1750 -  ",neutral
1663316090338902016,veenaji,"Huge symbolic loss - Sierra Leone’s Cotton Tree felled in Freetown... 
Global warming impacts: 2017 1,100+ people died in a mudslide, 8 in a landslide in 2022, &amp; 15 more sadly died this month in unprecedented flooding.
#GlobalWarmingreality 
",negative
1663316050870677504,shakerbaker1,@FancyCaroline @WeidenbohmJ @HRCE_NS Global warming is screwing everyone up.😢,negative
1663315925091913728,MacrosTrend,"@Jimmyjude13 @TicTocTick He migrated to ocean front property in Hawaii due to global warming and sea levels rising.. counterintuitive, I know 😂",neutral
1663315542172893184,dpaltus7,Areas of the Great Barrier Reef were being damaged by pollution and sediment. Most were pushing the carbon dioxide global warming band wagon. One scientist paid a heavy price for analysing the data and having a different interpretation. This is not how Science works! ,negative
1663315013342490625,FibonaciDude,@WonderW97800751 @BrockRiddickIFB Global Warming obviously,neutral
1663314915002548225,char_krieger,"@yababy63_cooke @PierrePoilievre The fires were started when an ATV burst into flames, there goes your global warming drivel.",negative
1663314199152402433,Bgamer90,**Global warming effects. We’ll be seeing more of this this decade. Smarter to rent instead of own in multiple situations/locations. ,neutral
1663313996265689088,MuslimJinn3,"@MRobertsQLD Global warming = Fear 
Virtue signalling = Cowards 
Spiritual apathy = Demonic slippery slope 
Obedience to WHO = Loss of civil rights 
Over-reliance on Government = Bludgers on welfare",negative
1663313855102042114,Youareasophist,"@richardboahen2 @Reuters Global warming will decrease human population ; in 20 years, you will be above 110F/45C, and you will all flee north to find safe havens, we shouldn't have funded that country in the first place, it was obvious that the rogue dictator wasn't gonna comply with his contract",negative
1663313760797204481,gr8flpraise,John Kerry has been sounding the same global warming alarm for decades. Anthropomorphic global warming is a myth used by elitists to try to enslave what will be left of the world’s population after they kill us off.,negative
1663127847941160961,wideawake_media,"Climate grifter extraordinaire, John Kerry, goes into full climate apocalypse mode:

""Ten million people are dying every year around the world because of extreme heat. It's getting hotter. There are going to be more intensive weather events... So as that happens, as people see their farms—you know, the crops—ripped away, or their homes destroyed, you watch the pressure grow.""

It's not the climate that's ripping people's farms away; it's globalist sponsored climate totalitarians like John Kerry and Mark Rutte that pose the real existential threat to the farming industry. They are using the man-made global warming scam as a trojan horse to wipe out independent farmers, with the ultimate goal of establishing total central control of the global food supply.

Source: 

#ClimateScam #ClimateCult #NetZero #Agenda21 #Agenda2030 #GreatReset",negative
